id,predicted_price
7203100730,877756.4500000001
7199330170,460817.6296875
7785000220,752461.509375
1250201175,401340.1
4054500180,1069633.54375
7905200061,416580.790625
3751604895,191018.2453125
5220300140,292375.4796875
3323059027,346171.0546875
8651611980,867970.175
8673400190,541473.46875
1668500100,816004.909375
1023059365,594334.475
3308030060,355085.01406250003
4232400860,947266.45625
2144800615,253007.38515624998
1568100920,1862332.7437500001
9406510040,526000.0546875
2923049421,345438.084375
1051000040,1461398.990625
2077700042,711374.3375
9423800030,303210.6359375
9818700455,698849.4281250001
7133300675,392626.9328125
4113800550,631731.153125
5553300375,1751933.7375
2025701530,291439.6359375
7942601155,457194.11250000005
7524300020,292435.33281249995
2520069100,302305.240625
5412300410,221927.71249999997
7504110760,721510.8624999999
2594200350,467291.79374999995
2722059013,268190.18203125
8078430480,539229.409375
1423069162,520386.996875
8856001090,175598.27578124998
7000100631,768558.478125
4222200280,231243.07109374998
7971300050,644051.4093749999
2009001600,278659.87109374994
6619910140,609360.75
2877100985,521475.0875
1196000007,382310.15156249993
1330850130,736278.815625
6664900410,267107.2765625
1231001110,298413.428125
9235900030,291341.9625
9407101840,324368.7046875
9523103001,425661.97812499997
2149800278,389067.97187500005
7234601198,695068.115625
9476700035,441102.42812500003
9297301065,686322.740625
518500700,809948.103125
7843500090,332352.4078125
6056110780,322070.440625
2345700260,337364.2765625
3509600070,256869.94453125
1431700280,322103.7359375
1623049174,281598.46249999997
3024089049,430272.9015625
7853340450,382776.36093749997
7732410360,764810.71875
1446800995,327812.0109375
2946000285,251774.75390624997
425079100,444691.83124999993
3876313040,435858.39999999997
1762600260,984841.28125
1925069121,1182028.6812500001
7443000480,847596.753125
7820000015,353635.0234375
4027701253,491244.403125
2826049165,379852.6984375
5426300060,933128.19375
1278000210,161363.76796874998
923000270,373462.040625
7657600005,276689.3234375
3024079057,412678.28125
3276180020,296532.3546875
7304300760,285007.66875
3908100020,534199.5375
8835400805,666393.8984375
4051150070,229962.89296875
3904930530,460739.39999999997
6163900971,407301.41093749995
7942600310,428740.71875
4365700330,272603.9140625
423059207,275061.23984375
3992700265,345422.378125
7177300090,483239.434375
2540820010,637948.7125
5700002510,979952.8265625
5201000030,586921.646875
7631800015,2266532.4875
2922702965,657571.353125
1525059198,930849.590625
1245003160,753815.815625
3810000455,329659.9640625
7855600080,620636.34375
5701500030,1146558.5625
7504020400,631026.1187499999
1402600570,334360.82968749997
7575610760,307412.84531249997
8731990370,350618.0703125
5021900090,855352.015625
290000075,458871.7703125
2841500010,491612.40937500005
3955900830,458466.79531250003
7852110140,550824.5093749999
1311400350,249894.296875
7773800015,566695.071875
4123400320,523564.9546875
2725069157,863982.0343749999
666000143,749960.01875
5101408678,514254.46249999997
6371000026,377990.81875
2024059084,715894.284375
7283900036,340195.4046875
8881900230,750944.703125
3959400135,393969.0859375
7696610270,225036.621875
1689400150,798889.578125
5103900015,447318.39687500003
1441000350,465945.07499999995
5101408735,377926.24374999997
3126059027,1752546.48125
2320069014,511686.6171875
9541600015,674073.753125
8682320420,738617.03125
1562200090,595496.61875
3395070980,574883.9
7349600230,249937.0
522049122,281468.2703125
869700060,309816.6796875
811000055,1281149.4
1221059176,434662.4546875
1523059103,492277.74062500003
2025760210,745291.15
9218400088,348310.7671875
8682292020,467143.72500000003
2623089135,426041.790625
3758900259,1261154.053125
524069049,598093.071875
3121500150,817696.40625
5581400080,782774.5187499999
8087800020,476529.82656250003
4070700290,777531.209375
3296000170,612686.71875
9238500040,536874.984375
2744600040,372290.84062499995
6813600380,636243.953125
6140100150,520446.0203125
2201500555,437643.1953125
2600110250,644507.615625
4337000275,189376.68828124998
1186000150,613680.009375
1972201963,508958.49374999997
1105000745,419125.35625
2887700560,573084.6000000001
4039700080,664027.790625
522049104,291205.2015625
7520000695,203171.20859374997
7714000310,393582.759375
4319200060,617104.4125
8624700015,641718.4734375
5104520610,313277.9875
2354300845,307487.68437499995
3824100291,463388.89687500003
6151800612,277208.30625
5454200080,969566.2140625
6413600290,369721.05625
2131200065,317408.1796875
1459920010,292432.03125
50300090,403607.51718749997
2326300090,607667.6124999999
7714000070,393199.31562500005
3630180500,970479.83125
1727850340,1011040.371875
8691430330,1014674.375
2310030390,276250.653125
5561400610,506758.4625
7010701016,518094.6875
7883605915,276101.29062499997
1282300995,348121.84375
4040700310,491859.29687500006
3353400435,261356.43203124998
2143701015,514415.7703125
255450020,386705.4640625
1020069017,363115.503125
4038200120,495710.10625
9284801100,297961.953125
1965200075,647247.50625
847100047,571259.9640625
4038700720,546834.1937500001
6815100085,853168.9875
2508000020,345047.95
255520180,582998.3937499999
6822100750,578793.9125
869700050,343408.590625
1775801405,585283.2156250001
6600400090,228826.08984375
7202330270,444322.30781250005
1683400165,789848.125
2625069070,1003989.525
7625702440,437960.59843749995
3388000640,246754.07656249998
1899400365,268216.26328124997
6899990200,850155.4968750001
5569700020,886239.225
986000045,335634.94218749995
3293700221,331546.1140625
3764800250,375605.040625
2291400566,372153.06718749995
4219401236,1451244.228125
4239400840,162174.55859374997
7211400990,210740.11328125
7696500280,208491.29140625
7215721070,527682.71875
3204850140,360652.8234375
4322200220,707805.434375
2566300100,1170355.509375
1944900090,445579.378125
6648500390,291638.43671875005
7385300020,713206.9593750001
1704900135,361009.3953125
2877100655,743810.996875
2726079098,599701.959375
7625703800,473767.6921875
318300040,502479.96562499995
7922800190,527438.7171875
2023049361,216912.74296874998
8946400210,472194.9203125
6071600450,553788.765625
4343800100,413559.1515625
1443300140,359733.47187500005
1024039001,762020.2734375
2767704860,564595.9859375
7234600851,630624.5093749999
644200065,810893.7531249999
7784400035,682909.803125
3826000560,235470.22890624998
9272202260,466932.2140625
263000253,452261.17968750006
3621059043,607094.3265625001
240000130,531211.7078125
1352300120,230757.88359374998
7849200861,310815.015625
2487700130,490982.26875
1796100140,269653.81484375
7234601221,553541.09375
8651710190,471497.8640625
2916200091,586499.9234375
1232000915,514662.9765625
1545801970,289637.84375
3211200420,347618.434375
7686204675,200409.68515625
3141600210,187080.6875
3959401284,533567.275
2113700825,279478.9203125
3876000710,406324.3375
522069022,529905.55
3214200070,374854.884375
1221039156,306468.4953125
259600790,431590.9828125
785000040,513250.440625
8138870470,497864.8671875
2596300035,317292.59218750003
540100057,1551699.98125
3073500045,560071.384375
5363200266,420322.8578125
8682261650,514481.2296875
3224510080,820399.3843749999
3211270160,411353.4875
9269200520,208320.1015625
293810190,490864.21875
4197400043,345199.71249999997
3026079031,343989.37656249997
5332200405,957446.796875
2473411210,310927.8078125
9268200315,540340.5953125
8123500050,576753.1218750001
3221069091,468869.1140625
2485000165,652173.5593750001
4058800215,608358.1625
1926059039,807218.4515625
2533300680,930358.5000000001
3343903640,347687.4140625
5700003705,1601171.896875
2023049372,453160.48281250003
4058800830,554143.603125
3333002302,418134.06562500005
2944500340,293606.4484375
1982200790,536521.015625
8929000270,497597.96249999997
8122101440,294577.128125
7525530470,769073.259375
9332800020,687580.0765625001
3878900525,265886.57578124997
5420300210,252506.8328125
9232900165,338546.86874999997
6414100026,411898.0421875
3013300660,791697.8578125
7954300120,570278.70625
1081200360,343718.1328125
2877102345,533006.91875
2202500255,436302.253125
7984400050,216550.23046875
9558020380,462118.125
7812801850,215883.68906249997
8944460020,381219.80624999997
2306400040,538089.7062499999
8649400410,352033.646875
7889602020,247846.18671875
2041000025,524182.740625
871001484,628220.615625
2767602141,510856.0296875
3630180470,781746.5968749999
2769602140,444756.965625
2473250280,321703.640625
5422560660,541681.515625
3756600240,373959.4796875
8651600160,766533.425
7202300540,819039.275
8961950250,455341.35625
3303000130,433140.6515625
798000062,295626.303125
1695900150,773108.0750000001
1604730150,524203.6765625
4136930310,370022.17187499994
8835401250,1279565.325
8665900328,402706.74062500003
9262800255,270028.59062499995
1853080570,835893.55625
5556300114,833748.571875
9517200290,436890.69375
4037200295,498253.62343750003
7417100123,398950.471875
2620069077,216323.90234375
7922720040,656900.06875
558100090,505299.94843750005
257000037,286127.74375
3319500385,511358.51406250003
9297301520,337460.578125
3580900090,377505.89218749997
1321039076,191695.17031249998
7227801581,288318.40625
9407001620,312379.76875
2130400150,335962.64531249995
2312400200,257414.6953125
4046700210,397207.4796875
1193000480,954727.4031250001
1492800296,556637.2312500001
3013300017,434205.9375
3630240140,588289.815625
1049010390,350143.52499999997
9320900420,176510.49140625
4315700060,392933.284375
2591010290,348723.15624999994
323089085,628467.1
6600400270,227523.35859375
2919701105,485250.8640625
7202360670,860976.85
8927600100,777484.6281249999
3211700045,604000.603125
4027701326,481933.0171875
1601600195,280329.1796875
7853280350,707349.659375
3629970130,719900.146875
7203120020,814218.134375
9542900190,363276.1125
8035350120,505507.1890625
1238501184,1025991.490625
251200240,483689.1828125
8945300200,197492.69609374998
2162000160,1169204.740625
5466310060,196402.89140624995
1239400064,895483.378125
5205000020,332771.51249999995
1720800305,691872.03125
7280300375,613765.653125
2095800400,479167.25
7852010950,539692.61875
1428001160,499716.796875
9528104910,715073.515625
8644210470,992256.759375
7923300310,525907.359375
254000100,683961.8625
1931300688,497713.146875
7007700030,451591.3328125
422049178,228496.11171874998
422069067,472981.67031250003
2923049393,411599.825
930000305,472507.6734375
2461900448,494930.5796875
2610100020,275281.4140625
2895550050,243482.0625
7701700040,279236.86874999997
2460900020,514417.69375000003
9827700105,576665.1015625001
1005000240,294827.12187499995
7200001254,526320.828125
866400040,534403.1078125
305000170,673094.584375
2260800110,899481.4062500001
3442000127,718242.046875
5253300437,460933.9828125
7576700150,1073386.20625
5469501410,499074.534375
5104531120,771347.95
723049434,339345.68124999997
622069006,1447923.6531250002
2517101200,311034.0734375
8159620160,244991.05078124997
5561300640,428509.25937499997
3317010130,223670.89062499997
4364200250,373925.0265625
8732300060,736093.278125
5603700025,734851.4718749999
3585900190,1032026.9625
3996900575,258406.78906249997
8731801260,241056.271875
3810000860,353916.6953125
5700003585,2319563.89375
6332000050,485000.7125
9286100250,432797.91874999995
9471201110,1002059.828125
9290800050,638386.86875
7300200400,642847.915625
526069024,884375.9625
1454600156,1127393.7
3904980360,519056.4875
2626119062,283019.9484375
8651730290,449362.1171875
7611200195,771189.90625
1919800260,634316.6749999999
6632900354,284326.365625
3972900195,330276.14375
5151600170,304898.6828125
7016000440,469035.790625
871000435,751278.0062500001
9578060540,500981.90468750003
2332700060,872211.046875
766000240,278454.26875
4363700200,301741.90468750003
7100000250,342604.5875
2781250560,235498.0
2781250100,347383.1546875
5419800220,277652.70078124997
7147600245,266270.8390625
2926069083,829768.8187500001
6189200125,794833.0
9542830160,290943.765625
5152200020,284584.4375
9412900045,463478.6640625
6600410480,187665.31640624997
6979970080,564007.615625
5636010280,292193.421875
1732801300,855608.265625
5561401530,499529.4359375
9578500510,351638.1140625
7304300906,320755.7140625
1223089077,619560.884375
721049207,292029.30937499995
8691330310,807393.1843750001
1523069204,474692.2921875
3188100105,623522.99375
6608500290,412027.05624999997
2891400410,350331.0875
7663700551,336080.25625
5413200140,245847.68515625
425069139,646935.1062500001
6713700155,372557.7921875
2767603505,471271.5546875
7789000080,276617.3625
9211500620,250579.540625
3750604417,206545.36874999997
7922800320,565060.46875
1471620240,383461.0734375
2222059052,363622.703125
9551200270,1100896.59375
2767603160,558616.7937500001
9406710060,385222.36093749997
8929000250,387519.2953125
5538300120,419482.3828125
2223069120,459167.3921875
1652500060,1702197.4500000002
8564500240,415916.1515625
3629700120,600946.3296875
3943600070,413683.60000000003
4171200025,321363.096875
2425049063,3426264.21875
9828701650,432095.07656250003
3581000340,357355.51875
8100900015,391406.55781250005
2125059161,1091558.68125
304000380,214868.5890625
8146200070,1482943.5640625001
686530170,584358.31875
2917200645,471565.6875
9547200530,789227.5218750001
2122059199,348788.328125
1150000740,649066.125
5706200060,339350.815625
9265410010,241236.64375
4083800555,512374.24062500003
6152900332,373376.76718749997
2520900301,239338.71171874998
9828200790,541316.878125
1657530180,297351.08125
7471900045,274401.95703125
9828200460,480683.3578125
1775900140,463092.3625
6139800430,459080.05624999997
7214400005,512109.753125
5332200026,564812.0125
9510970300,810756.5125
2540830020,423831.7609375
3392100140,199081.3390625
1326069191,361982.4515625
2125059112,1078501.321875
859000022,338334.07187499997
8854100350,675111.7625000001
121059007,209827.73046874997
7977201707,506584.81875000003
3859900060,2713629.278125
8815400735,756972.390625
705700530,353371.2453125
6600780130,373445.55625
6378500105,409824.2625
8143000310,465578.1640625
2877102330,686896.70625
3526039074,623151.89375
2115510300,259578.540625
3024059014,1890040.996875
2141330360,599602.459375
546000400,487235.20625
2071500011,449610.67343749997
7972000240,230602.5390625
7016200460,468508.9703125
6204200180,445817.26875000005
1552100135,1147331.05
88000173,459869.46875
2581900235,749029.6218750001
9211500560,243001.49765625
621069218,424224.475
1321970240,297206.4921875
798000630,335284.146875
421000285,269537.1125
2824600180,830176.528125
3832051140,318343.4390625
1237500105,714588.1124999999
8802400906,274622.975
3166900270,399964.734375
3682000060,403421.7546875
5469700020,286476.6625
1245001820,617310.25
9547205660,570965.6
7974700122,715142.725
7550801225,558413.971875
1099950050,725126.5656249999
1402900460,336634.80625
7636800041,1508282.675
2115720270,260934.4265625
8651441750,213849.12421874996
3904100035,230652.9296875
8815400020,617607.809375
3303860590,472355.2296875
5427110040,1213291.44375
1782000160,363651.275
6204420290,504608.59375
3995700245,285443.40625
7955040130,459103.11875
1442880650,550715.95625
8833510230,970694.4031250001
7283900551,459808.23437500006
4396000180,296474.471875
7504021310,705115.65625
322059264,312670.18281249993
3654800040,300853.365625
2767704777,494130.2390625
3278602190,349292.3359375
3236500220,528031.5499999999
3410600100,315858.6640625
629410180,735621.4125
3352402250,135677.89765625
4363700304,329987.77968750003
7237550130,1240191.421875
9808590210,1166960.675
8074200175,278222.884375
3463400330,396119.90312499995
6306400140,816753.9781249999
8564950250,520391.009375
5381000070,219169.8
9826700697,488009.0703125
8132700190,480287.48125
7943000020,209728.81796875
9547204675,563820.240625
4112100101,464526.709375
727500030,677607.6375
114101426,401468.065625
9274202005,788558.853125
1193000380,895995.484375
3039000020,478273.6078125
7852170130,659999.040625
2624079010,605541.796875
4137010540,291744.403125
7576200012,901024.490625
1138020020,348548.07968749997
3969300030,203425.8703125
898000200,218747.13593750002
5153100030,299756.58125
5104532030,509980.76093750005
4406000050,245619.7984375
9274203390,599651.0125000001
8682290360,468770.70781249995
6928600330,242311.01640625
4139680070,868254.040625
6844702690,469912.39375
2154970020,2133499.159375
4385701285,1219301.596875
2426059071,637836.284375
2867300160,507835.959375
9512500720,516578.11875
1773101020,324222.9359375
8687800100,305591.86874999997
3627800050,1479450.1375000002
1604600227,269316.7796875
3300701170,436113.88125
9250900111,482454.2515625
7015200790,635557.096875
1311100490,237679.75625
2469000010,904528.7984375
1982201596,567350.1859375001
1862700290,366012.93593750003
2586800270,244196.86874999997
9528102772,478101.178125
5490210200,459397.61718750006
6669080020,432482.1828125
179003055,231083.63046874997
1860600535,1032843.115625
1592000130,612051.7625000001
3905040170,549981.2125
9320500080,262867.74765625
9276200850,532535.215625
224069114,621243.16875
2260000340,575646.4562499999
5096300130,415782.51875
3432500215,376258.19375000003
2600000050,719068.5281250001
8856003839,231538.5515625
2492200435,415886.8515625
7855900110,1023583.9265625001
6806100250,327739.8734375
2770603523,494378.39999999997
1370800515,1992570.575
2726049150,512231.20781249995
1226059161,572047.134375
1068000375,3258360.375
9528104109,469963.9046875
5126310060,507501.2484375
1951820070,580524.2984375
1545805980,343541.03125
9464700340,896978.884375
4319200675,856738.246875
7518500885,567376.284375
